session_id,condition,smoke_metric,value,units,n_trials,n_units,n_timepoints,computed_from_slice,interpretation_allowed
230830,AAAX,mean_rate_preview_if_units_known,7.343333,Hz,31,136,6000,true,false
230830,AAAX,trial_count,31,trials,31,136,6000,false,false
230830,AAAX,unit_count,136,units,31,136,6000,false,false
230830,AAAX,timepoint_count,6000,timepoints,31,136,6000,false,false
230830,AAXB,finite_fraction,1.000000,ratio,40,136,6000,true,false
230830,AAXB,nonnegative_fraction,1.000000,ratio,40,136,6000,true,false
230830,AAXB,total_nonzero_bins_preview,4230,bins,40,136,6000,true,false
230830,AAXB,mean_rate_preview_if_units_known,7.050000,Hz,40,136,6000,true,false
230830,AAXB,trial_count,40,trials,40,136,6000,false,false
230830,AAXB,unit_count,136,units,40,136,6000,false,false
230830,AAXB,timepoint_count,6000,timepoints,40,136,6000,false,false
230830,AXAB,finite_fraction,1.000000,ratio,35,136,6000,true,false
230830,AXAB,nonnegative_fraction,1.000000,ratio,35,136,6000,true,false
230830,AXAB,total_nonzero_bins_preview,4310,bins,35,136,6000,true,false
230830,AXAB,mean_rate_preview_if_units_known,7.183333,Hz,35,136,6000,true,false
230830,AXAB,trial_count,35,trials,35,136,6000,false,false
230830,AXAB,unit_count,136,units,35,136,6000,false,false
230830,AXAB,timepoint_count,6000,timepoints,35,136,6000,false,false
230830,BBBA,finite_fraction,1.000000,ratio,218,136,6000,true,false
230830,BBBA,nonnegative_fraction,1.000000,ratio,218,136,6000,true,false
230830,BBBA,total_nonzero_bins_preview,4783,bins,218,136,6000,true,false
230830,BBBA,mean_rate_preview_if_units_known,7.971667,Hz,218,136,6000,true,false
230830,BBBA,trial_count,218,trials,218,136,6000,false,false
230830,BBBA,unit_count,136,units,218,136,6000,false,false
230830,BBBA,timepoint_count,6000,timepoints,218,136,6000,false,false
230830,BBBX,finite_fraction,1.000000,ratio,32,136,6000,true,false
230830,BBBX,nonnegative_fraction,1.000000,ratio,32,136,6000,true,false
230830,BBBX,total_nonzero_bins_preview,4965,bins,32,136,6000,true,false
230830,BBBX,mean_rate_preview_if_units_known,8.275000,Hz,32,136,6000,true,false
230830,BBBX,trial_count,32,trials,32,136,6000,false,false
230830,BBBX,unit_count,136,units,32,136,6000,false,false
230830,BBBX,timepoint_count,6000,timepoints,32,136,6000,false,false
230830,BBXA,finite_fraction,1.000000,ratio,39,136,6000,true,false
230830,BBXA,nonnegative_fraction,1.000000,ratio,39,136,6000,true,false
230830,BBXA,total_nonzero_bins_preview,4533,bins,39,136,6000,true,false
230830,BBXA,mean_rate_preview_if_units_known,7.555000,Hz,39,136,6000,true,false
230830,BBXA,trial_count,39,trials,39,136,6000,false,false
230830,BBXA,unit_count,136,units,39,136,6000,false,false
230830,BBXA,timepoint_count,6000,timepoints,39,136,6000,false,false
230830,BXBA,finite_fraction,1.000000,ratio,41,136,6000,true,false
230830,BXBA,nonnegative_fraction,1.000000,ratio,41,136,6000,true,false
230830,BXBA,total_nonzero_bins_preview,4798,bins,41,136,6000,true,false
230830,BXBA,mean_rate_preview_if_units_known,7.996667,Hz,41,136,6000,true,false
230830,BXBA,trial_count,41,trials,41,136,6000,false,false
230830,BXBA,unit_count,136,units,41,136,6000,false,false
230830,BXBA,timepoint_count,6000,timepoints,41,136,6000,false,false
230830,RRRR,finite_fraction,1.000000,ratio,111,136,6000,true,false
230830,RRRR,nonnegative_fraction,1.000000,ratio,111,136,6000,true,false
230830,RRRR,total_nonzero_bins_preview,4835,bins,111,136,6000,true,false
230830,RRRR,mean_rate_preview_if_units_known,8.058333,Hz,111,136,6000,true,false
230830,RRRR,trial_count,111,trials,111,136,6000,false,false
230830,RRRR,unit_count,136,units,111,136,6000,false,false
230830,RRRR,timepoint_count,6000,timepoints,111,136,6000,false,false
230830,RRRX,finite_fraction,1.000000,ratio,85,136,6000,true,false
230830,RRRX,nonnegative_fraction,1.000000,ratio,85,136,6000,true,false
230830,RRRX,total_nonzero_bins_preview,5397,bins,85,136,6000,true,false
230830,RRRX,mean_rate_preview_if_units_known,8.995000,Hz,85,136,6000,true,false
230830,RRRX,trial_count,85,trials,85,136,6000,false,false
230830,RRRX,unit_count,136,units,85,136,6000,false,false
230830,RRRX,timepoint_count,6000,timepoints,85,136,6000,false,false
230830,RRXR,finite_fraction,1.000000,ratio,39,136,6000,true,false
230830,RRXR,nonnegative_fraction,1.000000,ratio,39,136,6000,true,false
230830,RRXR,total_nonzero_bins_preview,4905,bins,39,136,6000,true,false
230830,RRXR,mean_rate_preview_if_units_known,8.175000,Hz,39,136,6000,true,false
230830,RRXR,trial_count,39,trials,39,136,6000,false,false
230830,RRXR,unit_count,136,units,39,136,6000,false,false
230830,RRXR,timepoint_count,6000,timepoints,39,136,6000,false,false
230830,RXRR,finite_fraction,1.000000,ratio,65,136,6000,true,false
230830,RXRR,nonnegative_fraction,1.000000,ratio,65,136,6000,true,false
230830,RXRR,total_nonzero_bins_preview,4974,bins,65,136,6000,true,false
230830,RXRR,mean_rate_preview_if_units_known,8.290000,Hz,65,136,6000,true,false
230830,RXRR,trial_count,65,trials,65,136,6000,false,false
230830,RXRR,unit_count,136,units,65,136,6000,false,false
230830,RXRR,timepoint_count,6000,timepoints,65,136,6000,false,false
230830,AAAB,finite_fraction,1.000000,ratio,224,513,6000,true,false
230830,AAAB,nonnegative_fraction,1.000000,ratio,224,513,6000,true,false
230830,AAAB,total_nonzero_bins_preview,2330,bins,224,513,6000,true,false
230830,AAAB,mean_rate_preview_if_units_known,3.883333,Hz,224,513,6000,true,false
230830,AAAB,trial_count,224,trials,224,513,6000,false,false
230830,AAAB,unit_count,513,units,224,513,6000,false,false
230830,AAAB,timepoint_count,6000,timepoints,224,513,6000,false,false
230830,AAAX,finite_fraction,1.000000,ratio,31,513,6000,true,false
230830,AAAX,nonnegative_fraction,1.000000,ratio,31,513,6000,true,false
230830,AAAX,total_nonzero_bins_preview,2269,bins,31,513,6000,true,false
230830,AAAX,mean_rate_preview_if_units_known,3.781667,Hz,31,513,6000,true,false
230830,AAAX,trial_count,31,trials,31,513,6000,false,false
230830,AAAX,unit_count,513,units,31,513,6000,false,false
230830,AAAX,timepoint_count,6000,timepoints,31,513,6000,false,false
230830,AAXB,finite_fraction,1.000000,ratio,40,513,6000,true,false
230830,AAXB,nonnegative_fraction,1.000000,ratio,40,513,6000,true,false
230830,AAXB,total_nonzero_bins_preview,2195,bins,40,513,6000,true,false
230830,AAXB,mean_rate_preview_if_units_known,3.658333,Hz,40,513,6000,true,false
230830,AAXB,trial_count,40,trials,40,513,6000,false,false
230830,AAXB,unit_count,513,units,40,513,6000,false,false
230830,AAXB,timepoint_count,6000,timepoints,40,513,6000,false,false
230830,AXAB,finite_fraction,1.000000,ratio,35,513,6000,true,false
230830,AXAB,nonnegative_fraction,1.000000,ratio,35,513,6000,true,false
230830,AXAB,total_nonzero_bins_preview,2351,bins,35,513,6000,true,false
230830,AXAB,mean_rate_preview_if_units_known,3.918333,Hz,35,513,6000,true,false
230830,AXAB,trial_count,35,trials,35,513,6000,false,false
230830,AXAB,unit_count,513,units,35,513,6000,false,false
230830,AXAB,timepoint_count,6000,timepoints,35,513,6000,false,false
230830,BBBA,finite_fraction,1.000000,ratio,218,513,6000,true,false
230830,BBBA,nonnegative_fraction,1.000000,ratio,218,513,6000,true,false
230830,BBBA,total_nonzero_bins_preview,2071,bins,218,513,6000,true,false
230830,BBBA,mean_rate_preview_if_units_known,3.451667,Hz,218,513,6000,true,false
230830,BBBA,trial_count,218,trials,218,513,6000,false,false
230830,BBBA,unit_count,513,units,218,513,6000,false,false
230830,BBBA,timepoint_count,6000,timepoints,218,513,6000,false,false
230830,BBBX,finite_fraction,1.000000,ratio,32,513,6000,true,false
230830,BBBX,nonnegative_fraction,1.000000,ratio,32,513,6000,true,false
230830,BBBX,total_nonzero_bins_preview,2350,bins,32,513,6000,true,false
230830,BBBX,mean_rate_preview_if_units_known,3.916667,Hz,32,513,6000,true,false
230830,BBBX,trial_count,32,trials,32,513,6000,false,false
230830,BBBX,unit_count,513,units,32,513,6000,false,false
230830,BBBX,timepoint_count,6000,timepoints,32,513,6000,false,false
230830,BBXA,finite_fraction,1.000000,ratio,39,513,6000,true,false
230830,BBXA,nonnegative_fraction,1.000000,ratio,39,513,6000,true,false
230830,BBXA,total_nonzero_bins_preview,2284,bins,39,513,6000,true,false
230830,BBXA,mean_rate_preview_if_units_known,3.806667,Hz,39,513,6000,true,false
230830,BBXA,trial_count,39,trials,39,513,6000,false,false
230830,BBXA,unit_count,513,units,39,513,6000,false,false
230830,BBXA,timepoint_count,6000,timepoints,39,513,6000,false,false
230830,BXBA,finite_fraction,1.000000,ratio,41,513,6000,true,false
230830,BXBA,nonnegative_fraction,1.000000,ratio,41,513,6000,true,false
230830,BXBA,total_nonzero_bins_preview,2401,bins,41,513,6000,true,false
230830,BXBA,mean_rate_preview_if_units_known,4.001667,Hz,41,513,6000,true,false
230830,BXBA,trial_count,41,trials,41,513,6000,false,false
230830,BXBA,unit_count,513,units,41,513,6000,false,false
230830,BXBA,timepoint_count,6000,timepoints,41,513,6000,false,false
230830,RRRR,finite_fraction,1.000000,ratio,111,513,6000,true,false
230830,RRRR,nonnegative_fraction,1.000000,ratio,111,513,6000,true,false
230830,RRRR,total_nonzero_bins_preview,2180,bins,111,513,6000,true,false
230830,RRRR,mean_rate_preview_if_units_known,3.633333,Hz,111,513,6000,true,false
230830,RRRR,trial_count,111,trials,111,513,6000,false,false
230830,RRRR,unit_count,513,units,111,513,6000,false,false
230830,RRRR,timepoint_count,6000,timepoints,111,513,6000,false,false
230830,RRRX,finite_fraction,1.000000,ratio,85,513,6000,true,false
230830,RRRX,nonnegative_fraction,1.000000,ratio,85,513,6000,true,false
230830,RRRX,total_nonzero_bins_preview,2299,bins,85,513,6000,true,false
230830,RRRX,mean_rate_preview_if_units_known,3.831667,Hz,85,513,6000,true,false
230830,RRRX,trial_count,85,trials,85,513,6000,false,false
230830,RRRX,unit_count,513,units,85,513,6000,false,false
230830,RRRX,timepoint_count,6000,timepoints,85,513,6000,false,false
230830,RRXR,finite_fraction,1.000000,ratio,39,513,6000,true,false
230830,RRXR,nonnegative_fraction,1.000000,ratio,39,513,6000,true,false
230830,RRXR,total_nonzero_bins_preview,2552,bins,39,513,6000,true,false
230830,RRXR,mean_rate_preview_if_units_known,4.253333,Hz,39,513,6000,true,false
230830,RRXR,trial_count,39,trials,39,513,6000,false,false
230830,RRXR,unit_count,513,units,39,513,6000,false,false
230830,RRXR,timepoint_count,6000,timepoints,39,513,6000,false,false
230830,RXRR,finite_fraction,1.000000,ratio,65,513,6000,true,false
230830,RXRR,nonnegative_fraction,1.000000,ratio,65,513,6000,true,false
230830,RXRR,total_nonzero_bins_preview,2269,bins,65,513,6000,true,false
230830,RXRR,mean_rate_preview_if_units_known,3.781667,Hz,65,513,6000,true,false
230830,RXRR,trial_count,65,trials,65,513,6000,false,false
230830,RXRR,unit_count,513,units,65,513,6000,false,false
230830,RXRR,timepoint_count,6000,timepoints,65,513,6000,false,false
230830,AAAB,finite_fraction,1.000000,ratio,224,125,6000,true,false
230830,AAAB,nonnegative_fraction,1.000000,ratio,224,125,6000,true,false
230830,AAAB,total_nonzero_bins_preview,4821,bins,224,125,6000,true,false
230830,AAAB,mean_rate_preview_if_units_known,8.035000,Hz,224,125,6000,true,false
230830,AAAB,trial_count,224,trials,224,125,6000,false,false
230830,AAAB,unit_count,125,units,224,125,6000,false,false
230830,AAAB,timepoint_count,6000,timepoints,224,125,6000,false,false
230830,AAAX,finite_fraction,1.000000,ratio,31,125,6000,true,false
230830,AAAX,nonnegative_fraction,1.000000,ratio,31,125,6000,true,false
230830,AAAX,total_nonzero_bins_preview,4657,bins,31,125,6000,true,false
230830,AAAX,mean_rate_preview_if_units_known,7.761667,Hz,31,125,6000,true,false
230830,AAAX,trial_count,31,trials,31,125,6000,false,false
230830,AAAX,unit_count,125,units,31,125,6000,false,false
230830,AAAX,timepoint_count,6000,timepoints,31,125,6000,false,false
230830,AAXB,finite_fraction,1.000000,ratio,40,125,6000,true,false
230830,AAXB,nonnegative_fraction,1.000000,ratio,40,125,6000,true,false
230830,AAXB,total_nonzero_bins_preview,4934,bins,40,125,6000,true,false
230830,AAXB,mean_rate_preview_if_units_known,8.223333,Hz,40,125,6000,true,false
230830,AAXB,trial_count,40,trials,40,125,6000,false,false
230830,AAXB,unit_count,125,units,40,125,6000,false,false
230830,AAXB,timepoint_count,6000,timepoints,40,125,6000,false,false
230830,AXAB,finite_fraction,1.000000,ratio,35,125,6000,true,false
230830,AXAB,nonnegative_fraction,1.000000,ratio,35,125,6000,true,false
230830,AXAB,total_nonzero_bins_preview,4816,bins,35,125,6000,true,false
230830,AXAB,mean_rate_preview_if_units_known,8.026667,Hz,35,125,6000,true,false
230830,AXAB,trial_count,35,trials,35,125,6000,false,false
230830,AXAB,unit_count,125,units,35,125,6000,false,false
230830,AXAB,timepoint_count,6000,timepoints,35,125,6000,false,false
230830,BBBA,finite_fraction,1.000000,ratio,218,125,6000,true,false
230830,BBBA,nonnegative_fraction,1.000000,ratio,218,125,6000,true,false
230830,BBBA,total_nonzero_bins_preview,3131,bins,218,125,6000,true,false
230830,BBBA,mean_rate_preview_if_units_known,5.218333,Hz,218,125,6000,true,false
230830,BBBA,trial_count,218,trials,218,125,6000,false,false
230830,BBBA,unit_count,125,units,218,125,6000,false,false
230830,BBBA,timepoint_count,6000,timepoints,218,125,6000,false,false
230830,BBBX,finite_fraction,1.000000,ratio,32,125,6000,true,false
230830,BBBX,nonnegative_fraction,1.000000,ratio,32,125,6000,true,false
230830,BBBX,total_nonzero_bins_preview,4272,bins,32,125,6000,true,false
230830,BBBX,mean_rate_preview_if_units_known,7.120000,Hz,32,125,6000,true,false
230830,BBBX,trial_count,32,trials,32,125,6000,false,false
230830,BBBX,unit_count,125,units,32,125,6000,false,false
230830,BBBX,timepoint_count,6000,timepoints,32,125,6000,false,false
230830,BBXA,finite_fraction,1.000000,ratio,39,125,6000,true,false
230830,BBXA,nonnegative_fraction,1.000000,ratio,39,125,6000,true,false
230830,BBXA,total_nonzero_bins_preview,4468,bins,39,125,6000,true,false
230830,BBXA,mean_rate_preview_if_units_known,7.446667,Hz,39,125,6000,true,false
230830,BBXA,trial_count,39,trials,39,125,6000,false,false
230830,BBXA,unit_count,125,units,39,125,6000,false,false
230830,BBXA,timepoint_count,6000,timepoints,39,125,6000,false,false
230830,BXBA,finite_fraction,1.000000,ratio,41,125,6000,true,false
230830,BXBA,nonnegative_fraction,1.000000,ratio,41,125,6000,true,false
230830,BXBA,total_nonzero_bins_preview,4708,bins,41,125,6000,true,false
230830,BXBA,mean_rate_preview_if_units_known,7.846667,Hz,41,125,6000,true,false
230830,BXBA,trial_count,41,trials,41,125,6000,false,false
230830,BXBA,unit_count,125,units,41,125,6000,false,false
230830,BXBA,timepoint_count,6000,timepoints,41,125,6000,false,false
230830,RRRR,finite_fraction,1.000000,ratio,111,125,6000,true,false
230830,RRRR,nonnegative_fraction,1.000000,ratio,111,125,6000,true,false
230830,RRRR,total_nonzero_bins_preview,5510,bins,111,125,6000,true,false
230830,RRRR,mean_rate_preview_if_units_known,9.183333,Hz,111,125,6000,true,false
230830,RRRR,trial_count,111,trials,111,125,6000,false,false
230830,RRRR,unit_count,125,units,111,125,6000,false,false
230830,RRRR,timepoint_count,6000,timepoints,111,125,6000,false,false
230830,RRRX,finite_fraction,1.000000,ratio,85,125,6000,true,false
230830,RRRX,nonnegative_fraction,1.000000,ratio,85,125,6000,true,false
230830,RRRX,total_nonzero_bins_preview,5461,bins,85,125,6000,true,false
230830,RRRX,mean_rate_preview_if_units_known,9.101667,Hz,85,125,6000,true,false
230830,RRRX,trial_count,85,trials,85,125,6000,false,false
230830,RRRX,unit_count,125,units,85,125,6000,false,false
230830,RRRX,timepoint_count,6000,timepoints,85,125,6000,false,false
230830,RRXR,finite_fraction,1.000000,ratio,39,125,6000,true,false
230830,RRXR,nonnegative_fraction,1.000000,ratio,39,125,6000,true,false
230830,RRXR,total_nonzero_bins_preview,4925,bins,39,125,6000,true,false
230830,RRXR,mean_rate_preview_if_units_known,8.208333,Hz,39,125,6000,true,false
230830,RRXR,trial_count,39,trials,39,125,6000,false,false
230830,RRXR,unit_count,125,units,39,125,6000,false,false
230830,RRXR,timepoint_count,6000,timepoints,39,125,6000,false,false
230830,RXRR,finite_fraction,1.000000,ratio,65,125,6000,true,false
230830,RXRR,nonnegative_fraction,1.000000,ratio,65,125,6000,true,false
230830,RXRR,total_nonzero_bins_preview,5477,bins,65,125,6000,true,false
230830,RXRR,mean_rate_preview_if_units_known,9.128333,Hz,65,125,6000,true,false
230830,RXRR,trial_count,65,trials,65,125,6000,false,false
230830,RXRR,unit_count,125,units,65,125,6000,false,false
230830,RXRR,timepoint_count,6000,timepoints,65,125,6000,false,false
230831,AAAB,finite_fraction,1.000000,ratio,220,137,6000,true,false
230831,AAAB,nonnegative_fraction,1.000000,ratio,220,137,6000,true,false
230831,AAAB,total_nonzero_bins_preview,6542,bins,220,137,6000,true,false
230831,AAAB,mean_rate_preview_if_units_known,10.903333,Hz,220,137,6000,true,false
230831,AAAB,trial_count,220,trials,220,137,6000,false,false
230831,AAAB,unit_count,137,units,220,137,6000,false,false
230831,AAAB,timepoint_count,6000,timepoints,220,137,6000,false,false
230831,AAAX,finite_fraction,1.000000,ratio,40,137,6000,true,false
230831,AAAX,nonnegative_fraction,1.000000,ratio,40,137,6000,true,false
230831,AAAX,total_nonzero_bins_preview,7481,bins,40,137,6000,true,false
230831,AAAX,mean_rate_preview_if_units_known,12.468333,Hz,40,137,6000,true,false
230831,AAAX,trial_count,40,trials,40,137,6000,false,false
230831,AAAX,unit_count,137,units,40,137,6000,false,false
230831,AAAX,timepoint_count,6000,timepoints,40,137,6000,false,false
230831,AAXB,finite_fraction,1.000000,ratio,32,137,6000,true,false
230831,AAXB,nonnegative_fraction,1.000000,ratio,32,137,6000,true,false
230831,AAXB,total_nonzero_bins_preview,8109,bins,32,137,6000,true,false
230831,AAXB,mean_rate_preview_if_units_known,13.515000,Hz,32,137,6000,true,false
230831,AAXB,trial_count,32,trials,32,137,6000,false,false
230831,AAXB,unit_count,137,units,32,137,6000,false,false
230831,AAXB,timepoint_count,6000,timepoints,32,137,6000,false,false
230831,AXAB,finite_fraction,1.000000,ratio,38,137,6000,true,false
230831,AXAB,nonnegative_fraction,1.000000,ratio,38,137,6000,true,false
230831,AXAB,total_nonzero_bins_preview,7969,bins,38,137,6000,true,false
230831,AXAB,mean_rate_preview_if_units_known,13.281667,Hz,38,137,6000,true,false
230831,AXAB,trial_count,38,trials,38,137,6000,false,false
230831,AXAB,unit_count,137,units,38,137,6000,false,false
230831,AXAB,timepoint_count,6000,timepoints,38,137,6000,false,false
230831,BBBA,finite_fraction,1.000000,ratio,229,137,6000,true,false
230831,BBBA,nonnegative_fraction,1.000000,ratio,229,137,6000,true,false
230831,BBBA,total_nonzero_bins_preview,7782,bins,229,137,6000,true,false
230831,BBBA,mean_rate_preview_if_units_known,12.970000,Hz,229,137,6000,true,false
230831,BBBA,trial_count,229,trials,229,137,6000,false,false
230831,BBBA,unit_count,137,units,229,137,6000,false,false
230831,BBBA,timepoint_count,6000,timepoints,229,137,6000,false,false
230831,BBBX,finite_fraction,1.000000,ratio,26,137,6000,true,false
230831,BBBX,nonnegative_fraction,1.000000,ratio,26,137,6000,true,false
230831,BBBX,total_nonzero_bins_preview,9274,bins,26,137,6000,true,false
230831,BBBX,mean_rate_preview_if_units_known,15.456667,Hz,26,137,6000,true,false
230831,BBBX,trial_count,26,trials,26,137,6000,false,false
230831,BBBX,unit_count,137,units,26,137,6000,false,false
230831,BBBX,timepoint_count,6000,timepoints,26,137,6000,false,false
230831,BBXA,finite_fraction,1.000000,ratio,27,137,6000,true,false
230831,BBXA,nonnegative_fraction,1.000000,ratio,27,137,6000,true,false
230831,BBXA,total_nonzero_bins_preview,8817,bins,27,137,6000,true,false
230831,BBXA,mean_rate_preview_if_units_known,14.695000,Hz,27,137,6000,true,false
230831,BBXA,trial_count,27,trials,27,137,6000,false,false
230831,BBXA,unit_count,137,units,27,137,6000,false,false
230831,BBXA,timepoint_count,6000,timepoints,27,137,6000,false,false
230831,BXBA,finite_fraction,1.000000,ratio,48,137,6000,true,false
230831,BXBA,nonnegative_fraction,1.000000,ratio,48,137,6000,true,false
230831,BXBA,total_nonzero_bins_preview,7984,bins,48,137,6000,true,false
230831,BXBA,mean_rate_preview_if_units_known,13.306667,Hz,48,137,6000,true,false
230831,BXBA,trial_count,48,trials,48,137,6000,false,false
230831,BXBA,unit_count,137,units,48,137,6000,false,false
230831,BXBA,timepoint_count,6000,timepoints,48,137,6000,false,false
230831,RRRR,finite_fraction,1.000000,ratio,111,137,6000,true,false
230831,RRRR,nonnegative_fraction,1.000000,ratio,111,137,6000,true,false
230831,RRRR,total_nonzero_bins_preview,8583,bins,111,137,6000,true,false
230831,RRRR,mean_rate_preview_if_units_known,14.305000,Hz,111,137,6000,true,false
230831,RRRR,trial_count,111,trials,111,137,6000,false,false
230831,RRRR,unit_count,137,units,111,137,6000,false,false
230831,RRRR,timepoint_count,6000,timepoints,111,137,6000,false,false
230831,RRRX,finite_fraction,1.000000,ratio,86,137,6000,true,false
230831,RRRX,nonnegative_fraction,1.000000,ratio,86,137,6000,true,false
230831,RRRX,total_nonzero_bins_preview,7883,bins,86,137,6000,true,false
230831,RRRX,mean_rate_preview_if_units_known,13.138333,Hz,86,137,6000,true,false
230831,RRRX,trial_count,86,trials,86,137,6000,false,false
230831,RRRX,unit_count,137,units,86,137,6000,false,false
230831,RRRX,timepoint_count,6000,timepoints,86,137,6000,false,false
230831,RRXR,finite_fraction,1.000000,ratio,29,137,6000,true,false
230831,RRXR,nonnegative_fraction,1.000000,ratio,29,137,6000,true,false
230831,RRXR,total_nonzero_bins_preview,8720,bins,29,137,6000,true,false
230831,RRXR,mean_rate_preview_if_units_known,14.533333,Hz,29,137,6000,true,false
230831,RRXR,trial_count,29,trials,29,137,6000,false,false
230831,RRXR,unit_count,137,units,29,137,6000,false,false
230831,RRXR,timepoint_count,6000,timepoints,29,137,6000,false,false
230831,RXRR,finite_fraction,1.000000,ratio,74,137,6000,true,false
230831,RXRR,nonnegative_fraction,1.000000,ratio,74,137,6000,true,false
230831,RXRR,total_nonzero_bins_preview,8083,bins,74,137,6000,true,false
230831,RXRR,mean_rate_preview_if_units_known,13.471667,Hz,74,137,6000,true,false
230831,RXRR,trial_count,74,trials,74,137,6000,false,false
230831,RXRR,unit_count,137,units,74,137,6000,false,false
230831,RXRR,timepoint_count,6000,timepoints,74,137,6000,false,false
230831,AAAB,finite_fraction,1.000000,ratio,220,247,6000,true,false
230831,AAAB,nonnegative_fraction,1.000000,ratio,220,247,6000,true,false
230831,AAAB,total_nonzero_bins_preview,276,bins,220,247,6000,true,false
230831,AAAB,mean_rate_preview_if_units_known,0.460000,Hz,220,247,6000,true,false
230831,AAAB,trial_count,220,trials,220,247,6000,false,false
230831,AAAB,unit_count,247,units,220,247,6000,false,false
230831,AAAB,timepoint_count,6000,timepoints,220,247,6000,false,false
230831,AAAX,finite_fraction,1.000000,ratio,40,247,6000,true,false
230831,AAAX,nonnegative_fraction,1.000000,ratio,40,247,6000,true,false
230831,AAAX,total_nonzero_bins_preview,1747,bins,40,247,6000,true,false
230831,AAAX,mean_rate_preview_if_units_known,2.911667,Hz,40,247,6000,true,false
230831,AAAX,trial_count,40,trials,40,247,6000,false,false
230831,AAAX,unit_count,247,units,40,247,6000,false,false
230831,AAAX,timepoint_count,6000,timepoints,40,247,6000,false,false
230831,AAXB,finite_fraction,1.000000,ratio,32,247,6000,true,false
230831,AAXB,nonnegative_fraction,1.000000,ratio,32,247,6000,true,false
230831,AAXB,total_nonzero_bins_preview,3720,bins,32,247,6000,true,false
230831,AAXB,mean_rate_preview_if_units_known,6.200000,Hz,32,247,6000,true,false
230831,AAXB,trial_count,32,trials,32,247,6000,false,false
230831,AAXB,unit_count,247,units,32,247,6000,false,false
230831,AAXB,timepoint_count,6000,timepoints,32,247,6000,false,false
230831,AXAB,finite_fraction,1.000000,ratio,38,247,6000,true,false
230831,AXAB,nonnegative_fraction,1.000000,ratio,38,247,6000,true,false
230831,AXAB,total_nonzero_bins_preview,3048,bins,38,247,6000,true,false
230831,AXAB,mean_rate_preview_if_units_known,5.080000,Hz,38,247,6000,true,false
230831,AXAB,trial_count,38,trials,38,247,6000,false,false
230831,AXAB,unit_count,247,units,38,247,6000,false,false
230831,AXAB,timepoint_count,6000,timepoints,38,247,6000,false,false
230831,BBBA,finite_fraction,1.000000,ratio,229,247,6000,true,false
230831,BBBA,nonnegative_fraction,1.000000,ratio,229,247,6000,true,false
230831,BBBA,total_nonzero_bins_preview,1348,bins,229,247,6000,true,false
230831,BBBA,mean_rate_preview_if_units_known,2.246667,Hz,229,247,6000,true,false
230831,BBBA,trial_count,229,trials,229,247,6000,false,false
230831,BBBA,unit_count,247,units,229,247,6000,false,false
230831,BBBA,timepoint_count,6000,timepoints,229,247,6000,false,false
230831,BBBX,finite_fraction,1.000000,ratio,26,247,6000,true,false
230831,BBBX,nonnegative_fraction,1.000000,ratio,26,247,6000,true,false
230831,BBBX,total_nonzero_bins_preview,6846,bins,26,247,6000,true,false
230831,BBBX,mean_rate_preview_if_units_known,11.410000,Hz,26,247,6000,true,false
230831,BBBX,trial_count,26,trials,26,247,6000,false,false
230831,BBBX,unit_count,247,units,26,247,6000,false,false
230831,BBBX,timepoint_count,6000,timepoints,26,247,6000,false,false
230831,BBXA,finite_fraction,1.000000,ratio,27,247,6000,true,false
230831,BBXA,nonnegative_fraction,1.000000,ratio,27,247,6000,true,false
230831,BBXA,total_nonzero_bins_preview,5260,bins,27,247,6000,true,false
230831,BBXA,mean_rate_preview_if_units_known,8.766667,Hz,27,247,6000,true,false
230831,BBXA,trial_count,27,trials,27,247,6000,false,false
230831,BBXA,unit_count,247,units,27,247,6000,false,false
230831,BBXA,timepoint_count,6000,timepoints,27,247,6000,false,false
230831,BXBA,finite_fraction,1.000000,ratio,48,247,6000,true,false
230831,BXBA,nonnegative_fraction,1.000000,ratio,48,247,6000,true,false
230831,BXBA,total_nonzero_bins_preview,2410,bins,48,247,6000,true,false
230831,BXBA,mean_rate_preview_if_units_known,4.016667,Hz,48,247,6000,true,false
230831,BXBA,trial_count,48,trials,48,247,6000,false,false
230831,BXBA,unit_count,247,units,48,247,6000,false,false
230831,BXBA,timepoint_count,6000,timepoints,48,247,6000,false,false
230831,RRRR,finite_fraction,1.000000,ratio,111,247,6000,true,false
230831,RRRR,nonnegative_fraction,1.000000,ratio,111,247,6000,true,false
230831,RRRR,total_nonzero_bins_preview,3941,bins,111,247,6000,true,false
230831,RRRR,mean_rate_preview_if_units_known,6.568333,Hz,111,247,6000,true,false
230831,RRRR,trial_count,111,trials,111,247,6000,false,false
230831,RRRR,unit_count,247,units,111,247,6000,false,false
230831,RRRR,timepoint_count,6000,timepoints,111,247,6000,false,false
230831,RRRX,finite_fraction,1.000000,ratio,86,247,6000,true,false
230831,RRRX,nonnegative_fraction,1.000000,ratio,86,247,6000,true,false
230831,RRRX,total_nonzero_bins_preview,4172,bins,86,247,6000,true,false
230831,RRRX,mean_rate_preview_if_units_known,6.953333,Hz,86,247,6000,true,false
230831,RRRX,trial_count,86,trials,86,247,6000,false,false
230831,RRRX,unit_count,247,units,86,247,6000,false,false
230831,RRRX,timepoint_count,6000,timepoints,86,247,6000,false,false
230831,RRXR,finite_fraction,1.000000,ratio,29,247,6000,true,false
230831,RRXR,nonnegative_fraction,1.000000,ratio,29,247,6000,true,false
